record_id,state,account_length,phone_number,international_plan,voice_mail_plan,number_vmail_messages,customer_service_calls,churn
2230,NC,109,510-361-9839,yes,no,0,2,0
2231,KY,66,510-348-8679,no,yes,33,3,0
2232,ID,104,510-403-6565,no,no,0,0,0
2233,WA,89,510-346-5287,no,no,0,1,0
2234,WV,127,510-413-6769,no,no,0,2,0
2235,RI,117,408-370-5042,no,yes,13,1,0
2236,KS,128,510-397-9486,no,no,0,2,0
2237,NV,88,415-364-3286,no,no,0,4,1
2238,NE,61,408-420-8897,no,no,0,1,1
2239,FL,22,415-378-9506,no,no,0,2,0
2240,WY,78,415-399-6259,no,no,0,0,0
2241,WA,56,415-335-5806,no,yes,29,1,0
2242,CO,192,415-401-6392,no,no,0,2,0
2243,WI,70,415-379-9859,no,no,0,2,0
2244,KS,148,510-415-4051,no,no,0,1,0
2245,RI,65,415-368-5612,no,yes,29,2,0
2246,MT,119,510-374-5301,no,no,0,1,0
2247,CO,80,415-406-5710,no,no,0,0,0
2248,CT,152,408-354-7077,no,yes,20,5,0
2249,FL,113,510-343-3340,no,no,0,3,0
2250,VT,75,510-377-8267,no,no,0,1,0
2251,OH,80,415-382-2453,no,no,0,1,0
2252,NH,148,408-333-7449,no,no,0,1,0
2253,RI,63,415-366-4287,yes,no,0,1,0
2254,FL,97,415-415-2285,no,yes,28,1,0
2255,MD,166,415-381-1328,no,no,0,0,0
2256,WY,94,408-344-4022,no,no,0,1,0
2257,FL,85,408-415-6601,no,yes,33,1,0
2258,TN,80,415-351-7309,yes,no,0,1,1
2259,NC,210,415-363-7802,no,yes,31,3,0
2260,IN,88,415-408-4870,yes,yes,25,1,0
2261,IA,100,408-378-9478,no,no,0,4,0
2262,WV,154,408-401-4778,no,yes,35,1,0
2263,UT,32,510-370-9563,no,yes,26,1,0
2264,GA,18,408-394-6382,no,no,0,3,0
2265,AK,126,415-333-5295,no,yes,31,0,0
2266,UT,144,510-370-2451,no,yes,37,1,0
2267,MS,29,510-401-6982,no,no,0,2,1
2268,AR,86,408-329-8115,no,yes,16,0,0
2269,AK,138,415-340-3409,no,yes,37,0,0
2270,AK,146,415-397-5911,no,no,0,3,0
2271,ME,175,415-415-6127,no,no,0,1,0
2272,WV,74,510-392-6073,no,no,0,2,0
2273,CT,48,415-419-6564,no,no,0,2,0
2274,GA,74,510-340-8245,no,yes,31,4,0
2275,NV,105,415-376-4540,yes,no,0,0,0
2276,VT,157,510-361-5936,no,no,0,3,0
2277,DC,217,415-421-9846,no,no,0,0,0
2278,TN,68,415-356-1582,no,no,0,1,0
2279,OR,80,415-375-4900,no,no,0,1,0
2280,MS,38,415-420-8953,no,yes,25,2,0
2281,NC,107,415-376-4035,no,yes,38,0,0
2282,CO,140,415-344-5206,no,no,0,3,0
2283,AR,98,415-328-7833,no,no,0,5,1
2284,PA,114,415-417-4266,no,no,0,2,0
2285,MN,46,408-351-6574,no,no,0,1,0
2286,NM,118,415-372-8925,no,yes,42,0,0
2287,UT,37,510-340-5678,no,no,0,3,0
2288,NE,34,415-361-6814,no,no,0,0,0
2289,MS,98,415-336-7155,yes,yes,23,1,0
2290,NV,113,510-342-8167,no,no,0,3,1
2291,OR,69,408-375-9180,no,no,0,0,0
2292,VA,121,415-357-7064,no,no,0,2,0
2293,NJ,59,510-347-5354,yes,yes,31,1,0
2294,WV,59,510-362-9391,no,no,0,0,0
2295,OR,190,415-386-8984,no,no,0,0,0
2296,KY,109,415-384-6372,no,no,0,1,0
2297,MO,136,415-358-1329,no,no,0,2,0
2298,TX,86,510-400-7987,no,no,0,1,0
2299,MN,100,415-327-8732,no,yes,27,0,0
2300,FL,106,510-389-6955,no,no,0,0,0
2301,PA,104,415-396-1800,no,no,0,2,0
2302,WV,129,415-349-4979,no,no,0,2,0
2303,IN,205,510-361-5864,no,no,0,2,0
2304,OK,93,415-418-4658,no,yes,32,0,0
2305,NE,123,415-330-6208,no,no,0,3,0
2306,DE,99,415-416-6628,no,no,0,1,0
2307,MI,61,415-349-5617,no,yes,33,3,0
2308,IL,71,415-397-8051,no,no,0,1,0
2309,UT,4,510-413-6346,yes,no,0,0,0
2310,IL,148,408-395-9270,no,yes,25,3,0
2311,WA,141,415-401-7575,no,no,0,1,0
2312,NM,56,408-332-5964,no,no,0,0,0
2313,MD,160,415-348-3338,no,no,0,3,0
2314,VA,43,408-387-5411,no,yes,35,3,0
2315,MT,42,415-378-7872,no,no,0,2,0
2316,CT,135,415-389-6037,yes,no,0,1,0
2317,AL,106,415-349-3732,no,no,0,3,0
2318,WV,106,510-347-9738,no,no,0,0,0
2319,MO,83,415-380-6074,no,yes,30,3,0
2320,ND,110,415-338-4307,no,no,0,1,0
2321,AR,153,408-339-3636,no,no,0,1,0
2322,GA,109,510-328-9315,no,yes,35,5,0
2323,FL,31,510-402-3634,no,no,0,1,0
2324,LA,124,510-348-4316,no,no,0,4,1
2325,UT,110,415-375-3826,no,no,0,2,1
2326,AZ,124,415-360-1406,no,no,0,0,0
2327,NY,82,415-356-5475,no,no,0,6,1
2328,KY,122,415-363-9969,no,no,0,1,0
2329,AL,137,415-350-4367,no,no,0,1,0
2330,IN,69,510-348-1592,no,no,0,1,0
2331,IN,46,415-368-9751,no,yes,34,1,0
2332,FL,103,415-380-6413,no,no,0,1,0
2333,NM,16,510-367-9259,no,no,0,2,0
2334,AL,119,415-404-8765,no,no,0,3,0
2335,MN,124,510-371-6284,yes,no,0,3,1
2336,NY,122,415-403-9468,no,yes,37,1,0
2337,MD,139,415-335-3133,no,no,0,4,0
2338,KS,67,510-366-4426,no,no,0,2,0
2339,WV,84,408-354-4752,no,no,0,1,0
2340,ID,101,510-406-4768,no,yes,17,0,0
2341,LA,40,510-367-9257,no,no,0,0,0
2342,MI,61,415-342-8348,no,no,0,2,0
2343,TN,120,408-410-7611,yes,no,0,1,1
2344,CA,95,415-341-3270,no,no,0,1,0
2345,FL,98,408-416-7452,no,no,0,0,0
2346,LA,114,415-356-8982,no,no,0,2,0
2347,IL,68,415-340-6908,yes,yes,29,1,1
2348,AL,149,415-348-6659,no,yes,20,2,0
2349,CT,22,408-345-2401,no,no,0,0,0
2350,PA,176,415-422-5264,no,no,0,0,0
2351,TX,152,415-422-1799,no,no,0,2,0
2352,VA,118,408-404-2877,no,no,0,0,0
2353,MO,101,415-417-7913,yes,no,0,1,0
2354,MT,102,408-399-2457,no,no,0,2,1
2355,ND,118,408-419-3427,no,no,0,2,0
2356,FL,105,415-358-2490,no,no,0,2,1
2357,WI,153,510-349-3112,no,no,0,1,1
2358,KY,71,415-414-5422,no,no,0,0,0
2359,MD,71,415-386-3766,no,yes,31,1,0
2360,IN,68,415-386-9724,no,no,0,2,0
2361,MA,66,415-416-7393,no,no,0,3,0
2362,ND,101,415-395-1380,no,no,0,3,0
2363,VT,116,415-408-4911,no,no,0,0,0
2364,CT,54,415-387-4064,no,yes,33,0,0
2365,VA,112,408-380-5667,no,yes,29,1,0
2366,MS,122,408-402-8930,no,yes,45,1,0
2367,AK,74,415-336-6533,no,no,0,3,0
2368,WY,90,415-359-9992,no,no,0,1,0
2369,NY,112,415-391-1737,no,no,0,4,1
2370,NC,85,510-404-2871,no,no,0,4,0
2371,IL,100,415-420-6121,no,no,0,1,0
2372,OH,114,415-369-4012,no,no,0,2,0
2373,RI,83,510-357-2294,no,no,0,0,0
2374,WY,157,415-348-9938,yes,no,0,0,0
2375,OR,51,510-394-3023,no,no,0,2,0
2376,NV,42,415-352-5466,no,no,0,1,1
2377,ND,101,415-364-5510,no,yes,36,1,1
2378,OR,112,510-396-6462,no,no,0,3,0
2379,ND,56,510-384-5335,no,no,0,2,0
2380,NJ,53,408-416-6886,no,no,0,9,1
2381,WV,64,415-357-2748,no,yes,22,1,0
2382,VA,123,408-386-7976,no,no,0,0,0
2383,ID,68,510-403-9199,no,yes,30,2,0
2384,CT,40,510-361-1900,yes,no,0,0,0
2385,NM,132,408-405-3848,no,no,0,0,0
2386,CT,120,408-344-1136,yes,no,0,2,1
2387,MI,108,408-378-6276,no,yes,32,6,1
2388,SC,161,510-343-2592,no,no,0,1,1
2389,SC,130,415-396-4410,no,no,0,0,1
2390,NY,122,510-397-3943,no,no,0,0,0
2391,MT,130,408-347-3821,no,yes,19,2,0
2392,WY,90,510-400-8069,no,no,0,1,0
2393,NE,139,415-346-5349,no,yes,25,0,0
2394,IN,57,415-345-5089,no,no,0,3,0
2395,CO,128,510-410-4613,no,no,0,4,0
2396,WY,127,510-356-4706,yes,no,0,2,0
2397,MD,107,415-347-3406,no,no,0,1,1
2398,OK,177,408-333-9133,no,no,0,1,0
2399,SD,121,415-392-2459,no,no,0,1,0
2400,SC,99,510-401-3685,yes,yes,39,0,0
2401,NY,126,415-352-7752,yes,no,0,1,1
2402,NY,77,415-388-9285,no,yes,33,5,1
2403,WV,21,415-332-5582,no,no,0,2,0
2404,WA,56,408-376-2550,no,no,0,1,0
2405,ID,92,415-333-4594,no,yes,29,1,1
2406,MN,81,510-375-2522,no,no,0,2,0
2407,TX,139,510-388-2240,yes,yes,31,1,1
2408,AZ,68,415-420-1782,no,no,0,1,0
2409,DE,183,415-384-8890,no,yes,8,2,0
2410,CO,90,408-371-4788,no,no,0,0,0
2411,WI,165,408-360-5636,no,no,0,1,0
2412,WI,89,415-373-4264,no,no,0,1,1
2413,NJ,59,510-352-9836,no,no,0,0,0
2414,IL,16,415-342-2013,yes,no,0,0,0
2415,DC,114,415-354-5689,no,no,0,5,1
2416,IA,113,510-335-8427,no,no,0,2,0
2417,GA,120,408-409-6753,no,no,0,2,0
2418,AK,115,415-349-1756,no,no,0,0,0
2419,CA,37,510-328-8980,no,no,0,2,1
2420,MN,100,415-399-2151,yes,no,0,2,1
2421,CO,132,415-379-9524,no,no,0,4,1
2422,KY,38,408-352-9947,no,yes,36,2,0
2423,SC,1,408-336-1043,no,no,0,0,0
2424,MT,97,415-416-7013,no,yes,15,1,0
2425,KY,55,415-345-4551,no,yes,28,2,0
2426,WV,75,415-405-9864,no,no,0,1,0
2427,ID,83,415-350-4297,no,no,0,2,0
2428,MN,40,510-350-7114,no,no,0,6,1
2429,MA,101,415-400-4244,no,yes,21,2,0
2430,MD,120,415-417-2608,no,yes,40,0,0
2431,SD,183,415-372-2990,no,yes,31,1,0
2432,PA,75,510-353-9998,no,no,0,4,1
2433,KY,80,415-330-3008,no,no,0,2,0
2434,ID,88,415-384-8629,no,no,0,0,0
2435,NY,112,415-404-9504,no,yes,23,1,0
2436,NM,63,510-405-8753,no,no,0,1,0
2437,CA,105,415-409-9911,no,yes,31,4,1
2438,ID,92,415-394-4260,no,no,0,2,0
2439,WY,177,415-380-9063,no,no,0,1,0
2440,NM,118,510-395-4509,no,no,0,0,0
2441,HI,111,408-401-6671,no,yes,13,1,0
2442,ID,82,510-405-7204,no,yes,34,3,0
2443,NC,74,415-329-5377,no,no,0,0,0
2444,TX,121,415-408-9572,no,yes,31,5,0
2445,GA,131,408-380-9879,no,no,0,1,0
2446,AL,125,408-384-9243,no,no,0,2,0
2447,ME,19,415-404-5597,no,no,0,1,0
2448,VA,138,415-359-7521,no,no,0,3,0
2449,ID,119,415-327-4795,no,no,0,3,0
2450,NY,137,510-338-7955,no,no,0,1,0
2451,NC,182,415-379-6970,no,no,0,2,1
2452,OH,135,415-351-7807,no,no,0,1,0
2453,HI,134,415-342-9394,no,yes,38,1,0
2454,DC,45,415-384-6264,no,no,0,1,0
2455,TN,129,408-352-4534,no,no,0,1,0
2456,VT,142,415-378-4617,no,no,0,4,0
2457,MD,130,415-364-9567,no,yes,45,1,0
2458,LA,163,408-371-5875,no,yes,23,1,0
2459,HI,105,415-383-6489,no,no,0,4,0
2460,FL,119,415-345-7117,no,no,0,2,0
2461,WY,78,408-384-3902,no,no,0,0,0
2462,NE,92,415-386-2759,no,no,0,2,0
2463,WY,146,415-356-1270,no,yes,11,2,0
2464,OR,125,408-379-1336,no,yes,32,1,0
2465,IN,88,415-354-7201,no,no,0,3,0
2466,MD,83,408-404-5057,no,yes,38,0,0
2467,TN,3,510-407-8012,yes,no,0,1,0
2468,WV,152,510-332-6139,yes,yes,41,1,1
2469,WA,48,510-328-1373,no,no,0,3,0
2470,MS,189,415-411-6501,no,no,0,3,0
2471,OH,95,415-329-8056,no,yes,23,0,0
2472,IN,129,415-415-4564,no,no,0,1,1
2473,CO,66,408-329-6192,no,yes,40,0,0
2474,TX,80,510-384-3904,no,yes,22,0,0
2475,AK,1,408-373-1028,no,no,0,1,0
2476,WV,84,408-369-1220,no,no,0,1,0
2477,MA,96,415-359-9369,no,no,0,1,0
2478,TN,123,415-415-3016,no,yes,34,1,0
2479,ID,116,510-414-7090,yes,yes,29,3,1
2480,DE,105,415-350-2250,yes,no,0,3,0
2481,VA,80,415-383-9355,no,no,0,1,0
2482,MT,157,408-417-3257,no,no,0,2,0
2483,ID,67,510-336-8010,no,yes,30,2,0
2484,IN,141,415-354-7718,no,yes,39,0,0
2485,MD,79,415-358-4412,no,yes,17,1,0
2486,MS,76,408-368-8972,no,no,0,0,0
2487,WA,111,510-407-9841,no,no,0,0,0
2488,OH,94,415-393-5208,no,no,0,0,0
2489,RI,143,408-332-2889,no,no,0,4,1
2490,AR,109,510-374-5530,no,no,0,1,0
2491,AZ,138,415-332-3381,no,no,0,2,0
2492,SC,73,415-344-9347,no,no,0,0,0
2493,KY,21,415-412-1991,no,no,0,5,1
2494,AL,148,415-393-4528,no,yes,21,1,0
2495,NE,103,408-347-2378,no,no,0,1,0
2496,MT,143,408-385-2699,no,yes,22,1,0
2497,MN,79,408-383-4319,no,yes,32,2,0
2498,NV,89,415-352-7915,no,no,0,1,0
2499,CA,120,415-375-5547,no,no,0,1,0
2500,UT,121,415-337-2348,no,yes,41,1,0
2501,IL,101,415-342-8702,no,no,0,0,0
2502,DC,115,408-393-5802,no,no,0,2,0
2503,IN,168,415-384-2219,no,no,0,2,0
2504,NM,90,415-347-6164,no,no,0,1,0
2505,MS,70,510-376-9940,no,no,0,3,0
2506,VT,138,415-354-4352,no,no,0,1,0
2507,VT,43,408-331-8713,no,no,0,0,0
2508,UT,117,510-341-3663,no,yes,20,2,0
2509,KY,108,408-376-4665,no,no,0,2,0
2510,VA,118,408-421-9034,no,no,0,2,0
2511,OH,169,408-401-5169,no,no,0,3,0
2512,AZ,62,408-370-8262,no,yes,42,0,0
2513,NY,86,510-387-2041,no,no,0,2,0
2514,VA,44,408-356-4146,no,no,0,0,0
2515,MD,111,510-372-8883,no,no,0,5,1
2516,MA,127,510-336-1880,no,yes,19,2,0
2517,IL,151,415-347-5843,yes,no,0,0,0
2518,LA,53,415-370-8023,no,no,0,2,0
2519,MO,15,415-417-9814,no,no,0,2,0
2520,DC,123,408-387-3422,no,yes,28,1,0
2521,PA,137,415-365-1664,no,no,0,1,0
2522,TN,106,415-367-2436,no,no,0,2,0
2523,NJ,88,510-344-6258,no,no,0,3,0
2524,VA,106,415-353-8928,no,no,0,1,0
2525,TN,95,510-365-7784,no,no,0,0,0
2526,NJ,57,510-330-2635,yes,no,0,0,1
2527,WA,184,408-344-3131,no,no,0,2,0
2528,AR,109,510-378-4294,no,no,0,3,0
2529,WI,127,415-343-9365,no,no,0,2,0
2530,WA,82,510-362-5579,no,no,0,2,0
2531,RI,180,415-366-7616,no,no,0,1,0
2532,ME,174,415-397-2870,no,no,0,2,0
2533,CO,92,415-408-3262,no,no,0,2,1
2534,CO,81,408-372-9091,no,no,0,1,0
2535,RI,125,408-410-3159,no,no,0,2,1
2536,CT,119,408-344-5181,no,no,0,0,1
2537,NC,122,415-396-8662,no,no,0,3,0
2538,WY,34,408-339-6446,no,no,0,1,0
2539,OR,138,415-384-7236,yes,yes,28,3,1
2540,FL,90,415-353-5257,no,yes,24,1,0
2541,KY,73,408-369-7295,no,no,0,2,0
2542,SC,19,510-408-5322,no,no,0,1,1
2543,WA,120,408-344-9620,no,yes,28,1,0
2544,MT,160,415-329-8436,no,no,0,3,0
2545,PA,141,510-414-6739,no,no,0,0,0
2546,MA,90,408-406-1730,no,no,0,2,0
2547,VT,72,415-336-9327,no,no,0,2,0
2548,MN,117,408-378-7418,no,yes,21,1,0
2549,IL,79,408-412-6019,yes,no,0,2,0
2550,AR,87,408-390-4789,no,no,0,1,0
2551,MD,102,415-386-9774,no,no,0,1,0
2552,MT,49,408-353-8970,no,no,0,1,0
2553,VT,67,408-410-5370,no,no,0,6,0
2554,CO,107,415-404-4421,no,no,0,2,0
2555,NC,190,408-409-3353,no,no,0,2,0
2556,WA,118,510-422-2571,no,no,0,2,0
2557,TN,120,415-412-3404,no,no,0,0,0
2558,AR,94,408-333-2964,no,no,0,0,0
2559,DC,115,510-406-6669,no,yes,29,1,0
2560,MN,61,415-409-8802,no,no,0,1,0
2561,IA,143,510-354-6183,no,yes,33,1,0
2562,KS,110,510-354-2434,no,no,0,1,0
2563,ND,104,415-389-7620,no,no,0,1,0
2564,MT,16,510-338-1724,no,no,0,1,0
2565,IL,183,510-399-1750,no,no,0,0,0
2566,DC,147,408-354-8914,no,no,0,2,0
2567,KY,58,415-409-2983,no,no,0,2,1
2568,MS,102,510-329-9689,yes,no,0,3,0
2569,TN,123,415-337-8950,no,no,0,3,0
2570,IA,64,415-374-1836,no,yes,43,1,0
2571,AK,103,510-359-9454,no,no,0,2,0
2572,MN,152,415-378-9542,no,no,0,1,1
2573,WV,124,415-344-1970,no,no,0,1,1
2574,OR,97,415-417-2774,no,no,0,1,0
2575,MS,131,415-333-9002,no,no,0,1,1
2576,ME,57,415-369-8576,no,yes,33,2,0
2577,MN,157,510-372-6920,no,no,0,2,0
2578,GA,194,510-333-6575,no,no,0,0,0
2579,DC,66,415-410-1190,no,no,0,1,0
2580,GA,155,510-376-1641,no,no,0,0,0
2581,NY,123,415-329-6731,no,no,0,4,1
2582,OK,116,510-393-3976,no,no,0,2,0
2583,OK,63,415-388-7355,no,no,0,1,0
2584,GA,64,510-412-7791,no,no,0,3,0
2585,NJ,96,510-368-6111,no,no,0,3,0
2586,MN,53,415-401-9420,no,no,0,1,0
2587,ME,105,510-352-5750,no,no,0,3,0
2588,MI,53,510-417-3702,no,yes,37,2,0
2589,MT,101,415-353-5714,no,no,0,1,0
2590,NE,129,510-409-9494,no,yes,30,3,0
2591,ND,122,408-395-1901,no,no,0,1,1
2592,VA,163,415-378-8342,no,no,0,5,0
2593,VT,93,408-417-6044,no,no,0,0,0
2594,OH,115,510-348-1163,yes,no,0,1,1
2595,AL,25,408-337-4600,no,no,0,1,1
2596,DC,73,408-355-5922,no,no,0,1,0
2597,ND,120,415-369-5810,no,no,0,2,0
2598,TN,196,415-340-8291,no,no,0,1,0
2599,DE,97,510-354-7397,no,no,0,0,1
2600,NY,148,408-407-7464,no,no,0,1,0
2601,AL,85,408-386-6411,no,yes,30,1,0
2602,OK,86,510-397-3746,yes,no,0,2,1
2603,MS,78,415-410-5236,no,yes,13,2,0
2604,MD,106,415-409-2412,no,no,0,3,0
2605,NE,147,415-400-7280,no,yes,38,2,0
2606,AR,145,415-332-5820,no,no,0,1,1
2607,IL,91,415-373-4483,no,no,0,3,0
2608,IN,81,408-347-6717,no,yes,46,4,0
2609,UT,116,415-380-2929,no,yes,24,1,0
2610,LA,69,415-420-7692,no,yes,37,1,0
2611,ID,135,510-380-6437,no,no,0,0,0
2612,KY,73,510-377-8309,no,no,0,2,0
2613,MI,48,415-407-2718,no,no,0,1,0
2614,NH,125,415-357-1938,yes,no,0,0,1
2615,WV,100,415-381-3735,no,no,0,1,0
2616,OR,165,415-409-8453,no,yes,33,0,0
2617,SD,64,415-395-6758,no,no,0,2,0
2618,MD,116,510-399-5424,yes,yes,27,1,0
2619,ND,147,408-409-4671,yes,yes,35,3,1
2620,TN,115,415-374-6525,no,no,0,1,0
2621,MO,84,415-406-8665,no,yes,35,4,0
2622,IL,86,510-342-7716,no,yes,16,4,0
2623,UT,134,415-417-2221,no,no,0,2,0
2624,MI,105,415-376-5213,no,no,0,0,1
2625,AR,88,408-348-7448,no,no,0,2,0
2626,TX,90,408-328-8179,no,yes,27,2,0
2627,AK,86,408-389-4602,no,no,0,1,0
2628,TN,37,415-413-2238,no,no,0,4,0
2629,NH,141,415-402-3370,no,yes,32,1,1
2630,NM,148,408-348-6008,no,no,0,2,0
2631,MN,163,408-371-5655,no,yes,22,2,0
2632,IA,89,415-374-5224,no,yes,35,1,0
2633,RI,63,415-371-1187,no,no,0,0,0
2634,AL,102,415-337-1100,no,no,0,2,0
2635,NC,76,510-421-8141,no,no,0,1,0
2636,SD,104,408-406-2678,no,no,0,2,0
2637,MT,109,510-415-9649,no,no,0,3,0
2638,HI,105,510-364-8128,no,no,0,2,0
2639,MT,63,415-356-7817,no,yes,33,1,0
2640,KY,105,415-404-6357,no,yes,24,3,0
2641,DC,68,415-398-2138,yes,yes,39,1,0
2642,CO,63,408-378-8029,yes,yes,21,1,0
2643,MI,74,415-386-4215,no,no,0,3,0
2644,AL,76,415-367-8156,no,no,0,0,0
2645,KS,91,408-382-8079,yes,no,0,2,1
2646,NC,101,415-354-2985,no,no,0,5,0
2647,SC,116,408-373-6922,no,no,0,0,1
2648,CO,131,415-397-7125,no,yes,23,1,0
2649,MN,84,415-333-6296,no,no,0,1,0
2650,WY,104,415-365-6022,no,no,0,2,0
2651,FL,108,510-365-1688,no,no,0,3,0
2652,NY,111,415-382-4872,no,no,0,0,0
2653,OK,155,408-367-6136,no,yes,30,1,0
2654,ME,66,510-404-3592,no,no,0,1,0
2655,NE,64,510-415-2949,no,no,0,1,0
2656,OH,69,415-375-8880,no,no,0,2,0
2657,CT,116,415-335-6832,no,no,0,3,0
2658,DC,101,415-361-8367,no,no,0,0,0
2659,OK,15,415-408-2002,no,no,0,2,0
2660,NJ,88,415-347-8659,no,no,0,4,1
2661,IA,197,415-376-2922,no,no,0,0,0
2662,VA,50,415-382-2182,yes,no,0,2,1
2663,VA,172,510-408-2089,no,no,0,2,0
2664,NM,188,415-369-6890,yes,yes,26,1,1
2665,FL,85,408-347-2951,yes,no,0,3,0
2666,RI,103,510-420-6324,yes,no,0,1,1
2667,NJ,136,408-402-7650,no,yes,27,3,0
2668,NE,155,408-391-2702,no,yes,21,0,0
2669,WV,145,415-383-3375,no,no,0,2,0
2670,WY,116,510-392-2733,no,yes,12,2,0
2671,SC,152,408-397-9933,no,no,0,2,0
2672,MS,65,415-383-9306,yes,no,0,0,1
2673,ND,180,415-369-1929,no,no,0,3,1
2674,IL,67,415-369-4377,no,no,0,0,0
2675,OR,60,415-366-9430,no,no,0,0,0
2676,UT,138,510-353-7407,no,no,0,0,0
2677,IA,44,415-359-7426,no,no,0,4,1
2678,ME,25,510-332-7391,no,no,0,2,0
2679,WY,145,408-405-6559,no,no,0,1,0
2680,WI,122,510-338-8784,no,yes,28,2,0
2681,SC,121,415-415-6347,no,no,0,0,1
2682,DC,55,510-354-5058,yes,no,0,0,0
2683,CT,77,415-342-5701,no,no,0,1,0
2684,OR,12,415-378-4179,no,no,0,2,0
2685,OR,64,510-407-6391,no,no,0,3,0
2686,NV,92,415-404-3105,no,yes,44,2,0
2687,MN,125,415-390-9735,yes,yes,29,1,1
2688,OK,160,408-350-4820,no,no,0,1,0
2689,KS,79,415-383-8807,no,no,0,0,0
2690,RI,36,415-366-8382,no,no,0,3,0
2691,DC,102,415-402-9704,no,no,0,2,0
2692,IL,138,408-405-2209,yes,no,0,1,0
2693,UT,164,510-397-3939,no,no,0,3,0
2694,MN,125,415-343-2689,no,no,0,0,1
2695,WI,72,408-383-9448,no,no,0,2,0
2696,MI,74,415-359-6232,no,no,0,3,1
2697,MI,134,415-369-9772,no,yes,41,0,0
2698,MA,145,415-381-7003,no,no,0,1,0
2699,AL,136,510-352-6732,no,no,0,0,0
2700,SC,209,510-388-7540,no,no,0,3,1
2701,WI,66,415-356-3333,yes,no,0,3,0
2702,VT,152,510-333-9664,no,yes,20,1,0
2703,CT,162,408-363-3763,no,no,0,1,0
2704,OR,72,510-345-7900,no,no,0,2,0
2705,HI,101,415-400-5511,no,no,0,4,0
2706,WV,125,415-381-7597,no,no,0,0,0
2707,RI,46,408-404-9775,no,no,0,2,0
2708,MI,132,408-389-4608,no,no,0,1,1
2709,ME,193,415-403-1742,no,yes,31,0,0
2710,WV,63,510-328-9797,no,no,0,0,1
2711,NE,124,510-359-9223,no,no,0,1,0
2712,DC,144,415-336-7696,no,no,0,0,0
2713,NH,116,408-369-2214,no,yes,24,2,0
2714,MD,189,415-411-1325,no,yes,30,1,0
2715,NH,97,408-410-7553,no,yes,28,1,0
2716,WV,137,510-376-4284,no,yes,50,2,0
2717,IL,142,415-334-2800,no,yes,38,0,0
2718,OK,84,510-369-1904,no,no,0,1,0
2719,NH,119,415-359-3833,no,yes,19,1,0
2720,MI,158,415-348-5569,no,no,0,1,0
2721,ND,50,415-342-1960,no,no,0,1,0
2722,LA,98,408-352-9050,no,no,0,2,0
2723,HI,101,415-390-5316,no,yes,24,2,0
2724,NJ,182,415-418-8568,no,no,0,2,1
2725,WV,51,408-401-4844,no,no,0,0,0
2726,NC,117,510-376-5471,no,no,0,2,0
2727,PA,92,415-409-2917,yes,no,0,0,0
2728,MI,86,408-369-6308,no,no,0,2,0
2729,WY,122,415-357-7385,no,no,0,2,0
2730,NJ,156,408-405-7119,no,yes,27,1,0
2731,NJ,127,510-405-3309,no,no,0,0,1
2732,NC,130,408-384-4938,yes,no,0,5,1
2733,NM,158,408-377-2725,no,no,0,2,0
2734,MS,145,510-405-6398,yes,yes,30,1,0
2735,TX,90,415-355-9366,yes,yes,26,0,1
2736,OK,127,510-403-1128,no,yes,27,3,0
2737,ID,109,415-384-9682,no,no,0,1,0
2738,AL,88,415-352-5393,no,no,0,1,0
2739,WY,101,510-395-1229,no,yes,9,0,0
2740,HI,171,510-361-9195,no,no,0,0,0
2741,VA,21,415-351-6366,no,no,0,1,0
2742,WV,145,408-346-4919,no,yes,31,2,0
2743,DE,90,415-354-9068,no,no,0,2,0
2744,CA,33,408-369-2743,no,no,0,1,0
2745,PA,61,408-343-1347,no,yes,40,2,1
2746,CO,107,415-336-5495,no,no,0,3,0
2747,MD,147,408-376-4292,no,no,0,0,1
2748,AL,117,510-391-8677,no,no,0,2,0
2749,AL,95,415-350-7273,no,no,0,1,0
2750,KS,186,510-400-6454,no,no,0,1,0
2751,MI,128,415-422-3052,no,no,0,0,0
2752,AK,55,408-365-6756,no,yes,39,3,0
2753,OH,134,415-406-4158,no,no,0,2,0
2754,IN,96,415-383-4641,no,yes,23,1,0
2755,SC,107,415-368-5165,no,no,0,0,0
2756,KS,123,415-378-2432,no,no,0,2,0
2757,OK,35,415-362-4159,no,no,0,2,0
2758,WI,74,408-363-7979,no,no,0,0,0
2759,IN,130,408-334-9818,no,no,0,1,0
2760,IL,137,408-352-5787,yes,no,0,0,1
2761,TN,88,415-332-3617,no,no,0,1,0
2762,DC,80,408-327-9957,no,no,0,3,0
2763,NC,116,408-338-7527,no,yes,19,3,0
2764,RI,123,510-348-8711,no,yes,23,2,0
2765,MS,120,415-421-3226,no,no,0,1,0
2766,VA,146,415-391-4358,yes,no,0,1,0
2767,KY,106,510-379-2523,no,yes,9,3,0
2768,NV,121,408-419-2369,no,yes,44,1,0
2769,WI,137,510-382-1227,no,no,0,1,0
2770,NH,84,408-409-5749,no,yes,30,2,0
2771,NE,67,510-362-7951,no,yes,31,1,0
2772,WI,161,408-415-3537,no,no,0,4,1
2773,NJ,134,510-373-3959,no,yes,34,2,1
2774,ME,62,415-358-1346,yes,yes,32,0,1
2775,WY,120,415-381-8422,no,yes,24,1,0
2776,IN,130,408-360-9005,no,yes,30,0,0
2777,WI,20,408-344-5967,no,no,0,2,0
2778,VT,68,415-396-6390,no,no,0,1,0
